date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:27:46	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334136	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/ellox1dad.js	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-slim)
13:27:46	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.aab.delayed	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex)
13:27:46	19962/19962	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2020:21:31%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706806671-648-7e9331bc.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706806671-648-7e9331bc.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex)
13:27:47	124848/124848	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2020:21:34%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-2-1706806688-1920-f1c11d71.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-2-1706806688-1920-f1c11d71.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex)
13:27:47	104524/104524	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2020:21:44%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-1-1706806687-1920-ad2ccfbb.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-1-1706806687-1920-ad2ccfbb.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex)
13:27:47	74264/74264	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2020:21:53%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-3-1706806688-1920-cb7eaa5e.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-3-1706806688-1920-cb7eaa5e.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex)
13:27:47	47158/47158	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2020:22:01%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-1-1706806746-1920-b0ef4467.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-1-1706806746-1920-b0ef4467.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex)
13:27:47	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334137	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/elloxb3b0.js	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex)
13:27:48	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.ab3.delayed	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lee)
13:27:48	22258/22258	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:01:53%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706806859-648-bf98831f.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706806859-648-bf98831f.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lee)
13:27:48	147418/147418	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:01:57%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lee-2-1706806879-1920-bccd4a30.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lee-2-1706806879-1920-bccd4a30.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lee)
13:27:49	162306/162306	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:02:09%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lee-1-1706806879-1920-f20c9240.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lee-1-1706806879-1920-f20c9240.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lee)
13:27:49	92204/92204	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:02:19%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lee-3-1706806879-1920-8672fd1f.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lee-3-1706806879-1920-8672fd1f.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lee)
13:27:51	168180/168180	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:02:30%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lee-1-1706806937-1920-3d8853ff.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lee-1-1706806937-1920-3d8853ff.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lee)
13:27:51	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334140	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/ellox230c.js	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lee)
13:27:51	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.abb.delayed	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-slim)
13:27:52	13772/13772	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:51:11%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706807055-648-16bb0656.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706807055-648-16bb0656.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-slim)
13:27:52	87726/87726	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:51:14%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-slim-2-1706807077-1920-d6013f3a.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-slim-2-1706807077-1920-d6013f3a.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-slim)
13:27:53	13670413/13670413	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:19:31%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659322.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659322.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lux)
13:27:53	94224/94224	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:51:24%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-slim-1-1706807077-1920-98c0e74a.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-slim-1-1706807077-1920-98c0e74a.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-slim)
13:27:53	6491595/6491595	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:16:18%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659771.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659771.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lee)
13:27:54	79300/79300	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:51:33%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-slim-3-1706807078-1920-fe9282af.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-slim-3-1706807078-1920-fe9282af.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-slim)
13:27:54	137458/137458	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:51:42%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-slim-2-1706807180-1920-da992279.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-slim-2-1706807180-1920-da992279.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-slim)
13:27:55	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334141	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/elloxb8a6.js	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-slim)
13:27:55	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.ac3.delayed	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:55	21266/21266	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:35:19%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706807853-648-698cd197.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706807853-648-698cd197.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:55	226950/226950	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:51:53%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-slim-1-1706807178-1920-3a168bd0.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-slim-1-1706807178-1920-3a168bd0.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-slim)
13:27:55	137830/137830	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:35:24%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lux-230-2-1706807909-1920-48168aaa.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lux-230-2-1706807909-1920-48168aaa.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:56	13450250/13450250	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:15:03%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659371.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659371.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex)
13:27:56	86210/86210	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:35:45%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lux-230-3-1706807909-1920-72a93d85.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lux-230-3-1706807909-1920-72a93d85.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:56	139374/139374	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:35:35%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lux-230-1-1706807908-1920-8bb05f93.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lux-230-1-1706807908-1920-8bb05f93.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:56	168552/168552	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:35:55%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lux-230-2-1706807944-1920-01520b81.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lux-230-2-1706807944-1920-01520b81.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:56	352171/352171	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Mar%202024%2019:36:04%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-lux-230-1-1706807941-1920-41772a98.jpg	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-lux-230-1-1706807941-1920-41772a98.jpg	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:56	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334142	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/ellox970c.js	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:56	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.acc.delayed	(from https://www.moveisgottems.com.br/produto/joy-tex)
13:27:57	17616/17616	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:52:03%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706808745-648-516563f7.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706808745-648-516563f7.webp	(from https://www.moveisgottems.com.br/produto/joy-tex)
13:27:57	99214/99214	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:52:07%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-tex-2-1706808765-1920-bf732194.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-tex-2-1706808765-1920-bf732194.webp	(from https://www.moveisgottems.com.br/produto/joy-tex)
13:27:58	74946/74946	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:52:27%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-tex-3-1706808766-1920-12648160.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-tex-3-1706808766-1920-12648160.webp	(from https://www.moveisgottems.com.br/produto/joy-tex)
13:27:58	103372/103372	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:52:17%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-tex-1-1706808765-1920-f1b2f9e4.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-tex-1-1706808765-1920-f1b2f9e4.webp	(from https://www.moveisgottems.com.br/produto/joy-tex)
13:27:58	3571449/3571449	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:20:10%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659395.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659395.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-joy-lux)
13:27:59	128990/128990	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:52:36%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-tex-4-1706808766-1920-b45987ae.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-tex-4-1706808766-1920-b45987ae.webp	(from https://www.moveisgottems.com.br/produto/joy-tex)
13:27:59	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.ad4.delayed	(from https://www.moveisgottems.com.br/produto/cadeiras-kate-flex)
13:27:59	130014/130014	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:52:49%20GMT	https://www.moveisgottems.com.br/storage/images/cache/joy-tex-1-1706808808-1920-6e927462.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/joy-tex-1-1706808808-1920-6e927462.webp	(from https://www.moveisgottems.com.br/produto/joy-tex)
13:27:59	7456/7456	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2017:46:20%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706809042-648-4f9744bf.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706809042-648-4f9744bf.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-kate-flex)
13:28:00	43306/43306	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2017:47:02%20GMT	https://www.moveisgottems.com.br/storage/images/cache/kate-flex-2-1706809057-1920-ea6c5f2b.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/kate-flex-2-1706809057-1920-ea6c5f2b.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-kate-flex)
13:28:00	37166/37166	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2017:50:01%20GMT	https://www.moveisgottems.com.br/storage/images/cache/kate-flex-3-1706809057-1920-d0d3e804.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/kate-flex-3-1706809057-1920-d0d3e804.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-kate-flex)
13:28:00	46016/46016	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2017:48:42%20GMT	https://www.moveisgottems.com.br/storage/images/cache/kate-flex-1-1706809057-1920-a4ad875b.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/kate-flex-1-1706809057-1920-a4ad875b.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-kate-flex)
13:28:00	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334145	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/elloxaf02.js	(from https://www.moveisgottems.com.br/produto/cadeiras-kate-flex)
13:28:00	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.adb.delayed	(from https://www.moveisgottems.com.br/produto/cadeiras-lord-flex)
13:28:01	6316/6316	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2021:19:57%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706810129-648-4dd4304d.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706810129-648-4dd4304d.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-lord-flex)
13:28:01	6202472/6202472	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:20:12%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659418.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659418.skp	(from https://www.moveisgottems.com.br/produto/joy-tex)
13:28:01	41724/41724	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2021:20:00%20GMT	https://www.moveisgottems.com.br/storage/images/cache/lord-flex-2-1706810147-1920-88a0d68c.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/lord-flex-2-1706810147-1920-88a0d68c.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-lord-flex)
13:28:01	48912/48912	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2021:20:13%20GMT	https://www.moveisgottems.com.br/storage/images/cache/lord-flex-1-1706810146-1920-4b0603b5.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/lord-flex-1-1706810146-1920-4b0603b5.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-lord-flex)
13:28:01	33472/33472	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2021:20:25%20GMT	https://www.moveisgottems.com.br/storage/images/cache/lord-flex-3-1706810147-1920-b21f61a3.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/lord-flex-3-1706810147-1920-b21f61a3.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-lord-flex)
13:28:01	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334151	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/ellox152a.js	(from https://www.moveisgottems.com.br/produto/cadeiras-lord-flex)
13:28:02	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.ae1.delayed	(from https://www.moveisgottems.com.br/produto/sole-max)
13:28:02	2997197/2997197	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:19:20%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702661130.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702661130.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-kate-flex)
13:28:02	11168/11168	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2017:49:14%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706810635-648-705860df.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706810635-648-705860df.webp	(from https://www.moveisgottems.com.br/produto/sole-max)
13:28:02	60120/60120	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2017:49:45%20GMT	https://www.moveisgottems.com.br/storage/images/cache/sole-max-2-1706810652-1920-1a8541b2.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/sole-max-2-1706810652-1920-1a8541b2.webp	(from https://www.moveisgottems.com.br/produto/sole-max)
13:28:02	52096/52096	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2017:51:14%20GMT	https://www.moveisgottems.com.br/storage/images/cache/sole-max-1-1706810652-1920-544499c2.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/sole-max-1-1706810652-1920-544499c2.webp	(from https://www.moveisgottems.com.br/produto/sole-max)
13:28:02	39918/39918	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2017:52:31%20GMT	https://www.moveisgottems.com.br/storage/images/cache/sole-max-3-1706810653-1920-ad5dfbd4.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/sole-max-3-1706810653-1920-ad5dfbd4.webp	(from https://www.moveisgottems.com.br/produto/sole-max)
13:28:03	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334164	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/elloxa204.js	(from https://www.moveisgottems.com.br/produto/sole-max)
13:28:03	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.ae7.delayed	(from https://www.moveisgottems.com.br/produto/cadeiras-theo-wood)
13:28:03	13798/13798	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:14:09%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706813208-648-5d74760f.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706813208-648-5d74760f.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-theo-wood)
13:28:04	92882/92882	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:14:13%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-2-1706813225-1920-43ee13f6.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-2-1706813225-1920-43ee13f6.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-theo-wood)
13:28:04	79164/79164	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:14:30%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-1-1706813225-1920-0d2fcb86.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-1-1706813225-1920-0d2fcb86.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-theo-wood)
13:28:04	73976/73976	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:14:53%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-3-1706813225-1920-7951a4d9.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-3-1706813225-1920-7951a4d9.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-theo-wood)
13:28:04	190234/190234	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:15:13%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-2-1706813269-1920-87cd9f94.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-2-1706813269-1920-87cd9f94.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-theo-wood)
13:28:04	115562/115562	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:15:32%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-1-1706813267-1920-56474017.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-theo-wood-1-1706813267-1920-56474017.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-theo-wood)
13:28:04	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712334167	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/ellox92f2.js	(from https://www.moveisgottems.com.br/produto/cadeiras-theo-wood)
13:28:04	0/-1	---M--	302	error ('')			https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash.af0.delayed	(from https://www.moveisgottems.com.br/produto/cadeiras-unna-slim)
13:28:05	23940/23940	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:48:11%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706813319-648-b9760412.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706813319-648-b9760412.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-unna-slim)
13:28:05	156172/156172	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2019:48:16%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-unna-slim-2-1706813335-1920-bc83b464.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-unna-slim-2-1706813335-1920-bc83b464.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-unna-slim)
